keyword,title,date,url,source_country,domain,date_only,year,month,week,dominant_topic
virus,"superflu ramai dibahas , ini kilas balik pandemi flu spanyol yang infeksi sepertiga dunia",2026-01-01 13:30:00+00:00,https://www.kompas.com/tren/read/2026/01/01/200000465/superflu-ramai-dibahas-ini-kilas-balik-pandemi-flu-spanyol-yang-infeksi,,kompas.com,2026-01-01,2026,1,1,2
virus,2026 movie preview : all the films you need to know about right now,2026-01-01 13:30:00+00:00,https://mashable.com/article/movie-preview-2026-release-calendar,,mashable.com,2026-01-01,2026,1,1,1
virus,העלייה בכמות הנדבקים במחלות מין בישראל ב - 2025,2026-01-01 13:15:00+00:00,https://www.mako.co.il/pride-news/Article-60d86d016897b91027.htm,,mako.co.il,2026-01-01,2026,1,1,2
virus,зміни в україні з 1 січня 2026 року чи будуть вищими податки та зарплата що на нас чекає,2026-01-01 13:15:00+00:00,https://focus.ua/uk/economics/738852-zmini-v-ukrajini-z-1-sichnya-2026-roku-chi-budut-vishchimi-podatki-ta-zarplata-shcho-na-nas-chekaye,,focus.ua,2026-01-01,2026,1,1,4
virus,weder grippe noch erkältung – krankheitswelle lähmt ganzes land,2026-01-01 13:15:00+00:00,http://www.tz.de/welt/weder-grippe-noch-erkaeltung-krankheitswelle-laehmt-ganzes-land-zr-94101074.html,,tz.de,2026-01-01,2026,1,1,2
virus,"republican split on israel grows wider amid conservative infighting , gaza war",2026-01-01 13:15:00+00:00,https://wgxa.tv/news/nation-world/republican-split-on-israel-grows-wider-amid-conservative-infighting-gaza-war-donald-trump-jd-vance-tucker-carlson-ben-shapiro-megyn-kelly-steve-bannon,,wgxa.tv,2026-01-01,2026,1,1,2
virus,vierschanzentournee : so seht ihr das neujahrsspringen im free - tv,2026-01-01 13:15:00+00:00,https://www.netzwelt.de/news/249738-vierschanzentournee-so-seht-neujahrsspringen-free-tv.html,,netzwelt.de,2026-01-01,2026,1,1,3
virus,daftar film luar negeri yang siap tayang 2026 : 15 blockbuster wajib tonton ! ,2026-01-01 13:15:00+00:00,https://www.liputan6.com/showbiz/read/6248911/daftar-film-luar-negeri-yang-siap-tayang-2026-15-blockbuster-wajib-tonton,,liputan6.com,2026-01-01,2026,1,1,2
virus,"republican split on israel grows wider amid conservative infighting , gaza war",2026-01-01 13:00:00+00:00,https://katu.com/news/nation-world/republican-split-on-israel-grows-wider-amid-conservative-infighting-gaza-war-donald-trump-jd-vance-tucker-carlson-ben-shapiro-megyn-kelly-steve-bannon,,katu.com,2026-01-01,2026,1,1,2
virus,انڈیا میں  مذہبی ایجنڈے  کے تحت غیر مسلموں کے ختنے کروانے کا الزام :  کوئی بھی صرف ختنہ کروانے سے مسلمان نہیں ہو جاتا  ,2026-01-01 13:00:00+00:00,https://www.bbc.com/urdu/articles/cz0p7zknkpdo,,bbc.com,2026-01-01,2026,1,1,4
virus,dog parvovirus symptoms and when to contact your vet immediately,2026-01-01 13:00:00+00:00,https://www.dailyrecord.co.uk/lifestyle/dog-parvovirus-symptoms-contact-your-36467911,,dailyrecord.co.uk,2026-01-01,2026,1,1,1
virus,bargeld : das solltest du nach dem bezahlen unbedingt immer tun – die meisten vergessen es,2026-01-01 13:00:00+00:00,https://de.nachrichten.yahoo.com/bargeld-solltest-bezahlen-unbedingt-immer-065458121.html,,de.nachrichten.yahoo.com,2026-01-01,2026,1,1,3
virus,weder grippe noch erkältung – krankheitswelle lähmt ganzes land,2026-01-01 13:00:00+00:00,http://www.soester-anzeiger.de/deutschland-welt/weder-grippe-noch-erkaeltung-krankheitswelle-laehmt-ganzes-land-zr-94101074.html,,soester-anzeiger.de,2026-01-01,2026,1,1,2
virus,gia tăng bệnh nhi nhập viện do trời rét,2026-01-01 13:00:00+00:00,https://vietgiaitri.com/gia-tang-benh-nhi-nhap-vien-do-troi-ret-20260101i7609550/,,vietgiaitri.com,2026-01-01,2026,1,1,4
virus,"republican split on israel grows wider amid conservative infighting , gaza war",2026-01-01 12:45:00+00:00,https://cbs6albany.com/news/nation-world/republican-split-on-israel-grows-wider-amid-conservative-infighting-gaza-war-donald-trump-jd-vance-tucker-carlson-ben-shapiro-megyn-kelly-steve-bannon,,cbs6albany.com,2026-01-01,2026,1,1,2
virus,weder grippe noch erkältung – krankheitswelle lähmt ganzes land,2026-01-01 12:45:00+00:00,http://www.wlz-online.de/panorama/weder-grippe-noch-erkaeltung-krankheitswelle-laehmt-ganzes-land-zr-94101074.html,,wlz-online.de,2026-01-01,2026,1,1,2
virus, « ажиотаж и эмоции ». как кибермошенники обманывают россиян на новый год,2026-01-01 12:45:00+00:00,https://www.banki.ru/news/lenta/?id=11020717,,banki.ru,2026-01-01,2026,1,1,4
virus,qué hemos visto en 2025 : así se ha contado el mundo desde la televisión,2026-01-01 12:45:00+00:00,https://www.elplural.com/playtime/hemos-visto-2025-ha-contado-mundo-television_367232102,,elplural.com,2026-01-01,2026,1,1,1
virus,strict visiting restrictions put in place at tullamore hospital,2026-01-01 12:45:00+00:00,https://www.offalyexpress.ie/news/home/1979064/strict-visiting-restrictions-put-in-place-at-tullamore-hospital.html,,offalyexpress.ie,2026-01-01,2026,1,1,0
virus,"she 93 , from wales , and obsessed with the mummers . she flew to philadelphia to meet them . ",2026-01-01 12:45:00+00:00,https://www.inquirer.com/news/philadelphia/grandma-wales-meets-philadelphia-mummers-20260101.html,,inquirer.com,2026-01-01,2026,1,1,1
virus,ingiliz yetkililer açıkladı : soğuk hava hastalık etkisini arttırıyor ! hastanelerde doldu taştı,2026-01-01 12:45:00+00:00,https://haber.mynet.com/ingiliz-yetkililer-acikladi-soguk-hava-hastalik-etkisini-arttiriyor-hastanelerde-doldu-tasti-110107263768,,haber.mynet.com,2026-01-01,2026,1,1,2
virus,la izquierda cainita y la yugular de sánchez,2026-01-01 12:45:00+00:00,https://www.alertadigital.com/2026/01/01/la-izquierda-cainita-y-la-yugular-de-sanchez/,,alertadigital.com,2026-01-01,2026,1,1,1
virus,獨家 》 揭密台灣成最後方舟關鍵 台蕉9號將改變全球香蕉版圖 - 生活,2026-01-01 12:45:00+00:00,https://news.ltn.com.tw/news/life/breakingnews/5296708,,news.ltn.com.tw,2026-01-01,2026,1,1,0
virus,apothekenmittel enttäuschen im test – warum einfache hausmittel bei halsschmerzen oft besser helfen,2026-01-01 12:45:00+00:00,https://www.az-online.de/welt/apothekenmittel-enttaeuschen-im-test-warum-einfache-hausmittel-bei-halsschmerzen-oft-besser-helfen-zr-94104950.html,,az-online.de,2026-01-01,2026,1,1,4
virus,"republican split on israel grows wider amid conservative infighting , gaza war",2026-01-01 12:30:00+00:00,https://klewtv.com/news/nation-world/republican-split-on-israel-grows-wider-amid-conservative-infighting-gaza-war-donald-trump-jd-vance-tucker-carlson-ben-shapiro-megyn-kelly-steve-bannon,,klewtv.com,2026-01-01,2026,1,1,2
virus,mercado global de ultrafiltración crecimiento 2035,2026-01-01 12:30:00+00:00,https://www.briefingwire.com/pr/mercado-global-de-ultrafiltracin-crecimiento-2035,,briefingwire.com,2026-01-01,2026,1,1,0
virus,"फेफड़ों में जमी गंदगी और बलगम होगा साफ , अपनाएं ये 5 नेचुरल उपाय , सांस लेना हो जाएगा आसान और मिलेंगे कई हेल्थ बेनिफिट्स",2026-01-01 12:15:00+00:00,https://www.jansatta.com/health-news-hindi/what-to-eat-to-clean-lungs-and-remove-mucus-naturally-lungs-detox-diet-foods/4335794/,,jansatta.com,2026-01-01,2026,1,1,4
virus,apothekenmittel enttäuschen im test – warum einfache hausmittel bei halsschmerzen oft besser helfen,2026-01-01 12:15:00+00:00,https://www.hna.de/wissen/apothekenmittel-enttaeuschen-im-test-warum-einfache-hausmittel-bei-halsschmerzen-oft-besser-helfen-zr-94104950.html,,hna.de,2026-01-01,2026,1,1,4
virus,"врач ермоленко разъяснил , чем грозит гонконгский грипп с симптомами за 15 минут",2026-01-01 12:15:00+00:00,https://u-f.ru/news/society/u9/2026/01/01/408741,,u-f.ru,2026-01-01,2026,1,1,0
virus,طرق طبيعية لتخفيف الزكام وتسريع الشفاء بطريقة آمنة مع تعزيز جهاز المناعة,2026-01-01 12:15:00+00:00,https://www.kul-alarab.com/Article/1116987,,kul-alarab.com,2026-01-01,2026,1,1,4
virus,kış mevsimi göz hastalıklarını artırıyor ! uzmanlardan kuru göz ve enfeksiyon uyarısı,2026-01-01 12:15:00+00:00,https://www.sabah.com.tr/roza/saglik/kis-mevsimi-goz-hastaliklarini-artiriyor-uzmanlardan-kuru-goz-ve-enfeksiyon-uyarisi,,sabah.com.tr,2026-01-01,2026,1,1,2
virus,"hoje é dia : datas , fatos e feriados de janeiro de 2026",2026-01-01 12:00:00+00:00,https://jornaldebrasilia.com.br/noticias/brasil/hoje-e-dia-datas-fatos-e-feriados-de-janeiro-de-2026/,,jornaldebrasilia.com.br,2026-01-01,2026,1,1,3
virus,нові правила вакцинації в україні з 2026 року : моз додало щеплення від впл і змінило графік,2026-01-01 12:00:00+00:00,https://sud.ua/uk/news/ukraine/349854-novye-pravila-vaktsinatsii-v-ukraine-s-2026-goda-minzdrav-dobavil-privivku-ot-vpl-i-izmenil-grafik,,sud.ua,2026-01-01,2026,1,1,4
virus,"happy new year 2026 wishes whatsapp scam apk xapk file install malware : happy new year मेसेज बँक खाते रिकामे करेल , नवा स्कॅम , जाणून घ्या । maharashtra time",2026-01-01 12:00:00+00:00,https://maharashtratimes.com/gadget-news/science-technology/happy-new-year-2026-wishes-whatsapp-scam-apk-xapk-file-install-malware/articleshow/126285145.cms,,maharashtratimes.com,2026-01-01,2026,1,1,0
virus,hastaneler doldu taştı ! yeni virüs mü çıktı ? ,2026-01-01 11:45:00+00:00,https://www.haberyazar.com/saglik/hastaneler-doldu-tasti-yeni-virus-mu-cikti/7785,,haberyazar.com,2026-01-01,2026,1,1,2
virus,"המגמה משתנה : פחות מקרי שפעת אצל ילדים , יותר מבוגרים חולים",2026-01-01 11:45:00+00:00,https://www.ynet.co.il/health/article/rkgc5p7e11g,,ynet.co.il,2026-01-01,2026,1,1,0
virus,안성기 투병으로  재조명 … 놓치기 쉬운  혈액암  신호는 ? ,2026-01-01 11:45:00+00:00,http://segye.com/newsView/20260101510209,,segye.com,2026-01-01,2026,1,1,2
virus,в україні почав діяти новий календар профілактичних щеплень : що треба знати батькам,2026-01-01 11:45:00+00:00,https://podrobnosti.ua/2510412-v-ukran-pochav-djati-novij-kalendar-proflaktichnih-scheplen-scho-treba-znati-batkam.html,,podrobnosti.ua,2026-01-01,2026,1,1,4
virus,عاجل : ليلى عبد اللطيف تصدم الجميع بتوقّعات سنة 2026,2026-01-01 11:45:00+00:00,https://www.tuniscope.com/article/421140/quotdien/horoscope/laila-abdelatif-395710,,tuniscope.com,2026-01-01,2026,1,1,3
virus,عاجل : ليلى عبد اللطيف تتوقّع فيروسا جديدا ... خزّنوا المستلزمات الطبّية,2026-01-01 11:45:00+00:00,https://www.tuniscope.com/article/421141/quotdien/horoscope/laila-abdelatif-532151,,tuniscope.com,2026-01-01,2026,1,1,3
virus,"pm modi flags why antibiotics are failing in pneumonia , utis : what you need to do to prevent the silent epidemic of antibiotic resistance",2026-01-01 11:45:00+00:00,https://indianexpress.com/article/health-wellness/pm-modi-antibiotics-failing-pneumonia-utis-what-do-prevent-silent-epidemic-antibiotic-resistance-10449957/,,indianexpress.com,2026-01-01,2026,1,1,4
virus,江苏徐州 ： 城市更友好 ， 青年更有为,2026-01-01 11:30:00+00:00,http://news.cyol.com/gb/articles/2026-01/01/content_ny2bPaIeyK.html,,news.cyol.com,2026-01-01,2026,1,1,4
virus,istanbul yeni yıla karla uyandı,2026-01-01 11:15:00+00:00,https://www.haberts.com/istanbul-yeni-yila-karla-uyandi,,haberts.com,2026-01-01,2026,1,1,2
virus,"ten years after it ended its  one - child  policy , china push for more babies isnt winning its citizens over",2026-01-01 11:15:00+00:00,https://us.cnn.com/2026/01/01/china/china-one-child-anniversary-intl-hnk-vis-dst,,us.cnn.com,2026-01-01,2026,1,1,0
virus,how to make it through cold and flu season,2026-01-01 11:15:00+00:00,https://www.wired.com/story/cold-and-flu-prevention-treatment-tips/,,wired.com,2026-01-01,2026,1,1,1
outbreak,烏總統拒簽軟弱和約 傳襲俄控州份24死,2026-01-02 00:00:00+00:00,http://orientaldaily.on.cc/content/%E5%85%A9%E5%B2%B8%E5%9C%8B%E9%9A%9B/odn-20260102-0102_00180_001/%E7%83%8F%E7%B8%BD%E7%B5%B1%E6%8B%92%E7%B0%BD%E8%BB%9F%E5%BC%B1%E5%92%8C%E7%B4%84--%E5%82%B3%E8%A5%B2%E4%BF%84%E6%8E%A7%E5%B7%9E%E4%BB%BD24%E6%AD%BB,,orientaldaily.on.cc,2026-01-02,2026,1,1,0
outbreak,独家专访｜每经记者对话渐冻症抗争者蔡磊 ： 罕见病患者在科研领域的巨大优势被忽略了,2026-01-02 00:00:00+00:00,https://www.163.com/dy/article/KI74R7540512B07B.html,,163.com,2026-01-02,2026,1,1,0
outbreak,量化爆发+ai重塑 ！ 2025私募行业八大关键词全景复盘,2026-01-02 00:00:00+00:00,https://finance.sina.com.cn/roll/2026-01-02/doc-inhewkeu2366644.shtml,,finance.sina.com.cn,2026-01-02,2026,1,1,3
outbreak,  novi nostradamus  predviđa opštu katastrofu u svijetu,2026-01-02 00:00:00+00:00,https://rtvbn.com/4086178/novi-nostradamus-predvidja-opstu-katastrofu-u-svijetu,,rtvbn.com,2026-01-02,2026,1,1,3
outbreak,fresh clashes kill six in iran cost - of - living protests,2026-01-01 23:45:00+00:00,https://www.freemalaysiatoday.com/category/highlight/2026/01/02/fresh-clashes-kill-six-in-irans-cost-of-living-protests,,freemalaysiatoday.com,2026-01-01,2026,1,1,1
outbreak,استشهاد أم وطفلها بفعل اندلاع حريق داخل خيمة تؤوي نازحين,2026-01-01 23:45:00+00:00,https://palinfo.com/news/2026/01/01/987650/,,palinfo.com,2026-01-01,2026,1,1,3
outbreak,"47 са вече загиналите в кран монтана - подпалил се таванът , пътят навън бил тесен и само един ( видео ) ",2026-01-01 23:45:00+00:00,https://www.168chasa.bg/article/22011064,,168chasa.bg,2026-01-01,2026,1,1,4
outbreak,量化爆发+ai重塑 ！ 2025私募行业八大关键词全景复盘,2026-01-01 23:45:00+00:00,https://www.163.com/dy/article/KI8IJL3Q0519JFL1.html,,163.com,2026-01-01,2026,1,1,3
outbreak,u stravičnom požaru u švicarskoj 40 mrtvih,2026-01-01 23:45:00+00:00,https://www.telegram.hr/vijesti/u-stravicnom-pozaru-u-svicarskoj-40-mrtvih-svjedoci-ljudi-su-gazili-jedni-po-drugima-vristali/,,telegram.hr,2026-01-01,2026,1,1,1
outbreak,šveitsi suusakuurordi uusaastatulekahjus hukkus ligi 40 inimest,2026-01-01 23:45:00+00:00,https://maailm.postimees.ee/8389115/sveitsi-suusakuurordi-uusaastatulekahjus-hukkus-ligi-40-inimest,,maailm.postimees.ee,2026-01-01,2026,1,1,2
outbreak,инциденти и пожари у риму током дочека нове године,2026-01-01 23:45:00+00:00,https://www.politika.rs/scc/clanak/721669/incidenti-i-pozari-u-rimu-tokom-doceka-nove-godine,,politika.rs,2026-01-01,2026,1,1,0
outbreak,"modica : gli esplode un grosso petardo in mano causandogli una frattura esposta , un 60enne ricoverato durgenza in pronto soccorso",2026-01-01 23:45:00+00:00,https://corrierediragusa.it/2026/01/01/gli-esplode-un-grosso-petardo-in-mano-causandogli-una-frattura-esposta-un-60enne-ricoverato-durgenza-in-pronto-soccorso-a-modica/,,corrierediragusa.it,2026-01-01,2026,1,1,0
outbreak,i viaggi di maurizio palmieri : il sudamerica e il calcio - il giornale del molise,2026-01-01 23:45:00+00:00,https://www.ilgiornaledelmolise.it/2026/01/01/i-viaggi-di-maurizio-palmieri-il-sudamerica-e-il-calcio/,,ilgiornaledelmolise.it,2026-01-01,2026,1,1,2
outbreak,lasema continues search for missing persons after lagos fire,2026-01-01 23:45:00+00:00,https://www.channelstv.com/2026/01/01/lasema-continues-search-for-missing-persons-after-lagos-fire/,,channelstv.com,2026-01-01,2026,1,1,0
outbreak,إسرائيل تسحب صلاحيات إدارة الحرم الإبراهيمي من بلدية الخليل .. وحماس :  خطوة تهويدية خطيرة  ,2026-01-01 23:30:00+00:00,https://arabic.euronews.com/2026/01/01/israel-ibrahimi-mosque-hebron-planning-authorities-hebron-municipality-judaization-u,,arabic.euronews.com,2026-01-01,2026,1,1,3
outbreak,"raste broj poginulih u požaru na švicarskom skijalištu . 47 mrtvih , 115 ranjenih",2026-01-01 23:30:00+00:00,https://www.index.hr/vijesti/clanak/raste-broj-poginulih-u-pozaru-na-svicarskom-skijalistu-47-mrtvih-115-ranjenih/2745639.aspx?index_ref=homepage_comment_box_d&commentId=10136199,,index.hr,2026-01-01,2026,1,1,0
outbreak,عام 2025 يسجل زيادة بـ300 % فى أعمال الهدم الإسرائيلية فى بلدات الداخل الفلسطيني,2026-01-01 23:30:00+00:00,https://www.almasryalyoum.com/news/details/4164843,,almasryalyoum.com,2026-01-01,2026,1,1,2
outbreak,fresh clashes kill six in iran cost - of - living protests,2026-01-01 23:30:00+00:00,https://www.advocateanddemocrat.com/news/national/article_24727b80-fd2d-5b85-bc0b-a4f2acfba167.html,,advocateanddemocrat.com,2026-01-01,2026,1,1,1
outbreak,issue17202,2026-01-01 23:30:00+00:00,https://aawsat.com/files/pdf/issue17202/,,aawsat.com,2026-01-01,2026,1,1,0
outbreak,جو 24 : الجيش الإسرائيلي يستعد  لحرب مفاجئة  على ثلاث جبهات,2026-01-01 23:30:00+00:00,https://jo24.net/article/554729,,jo24.net,2026-01-01,2026,1,1,1
outbreak,βίντεο από το ξέσπασμα της φονικής πυρκαγιάς στο κραν μοντανά,2026-01-01 23:30:00+00:00,https://news.makedonias.gr/2026/01/2027984/,,news.makedonias.gr,2026-01-01,2026,1,1,1
outbreak,أول قتيل منذ اندلاع الاحتجاجات فى إيران .. الحرس الثورى يعلن مصرع عنصر من « الباسيج » ,2026-01-01 23:30:00+00:00,https://www.almasryalyoum.com/news/details/4164801,,almasryalyoum.com,2026-01-01,2026,1,1,3
outbreak,nickel industries daustralie : sphere de corée du sud va acquérir 10  % dune participation dans un projet indonésien,2026-01-01 23:30:00+00:00,https://www.zonebourse.com/actualite-bourse/nickel-industries-australie-annonce-que-le-sud-coreen-sphere-va-acquerir-10-du-projet-indonesien-ce7e59d9d889f02d,,zonebourse.com,2026-01-01,2026,1,1,0
outbreak,وسط تصاعد الحروب والنزاعات .. هل يشهد عام 2026 اندلاع الحرب العالمية الثالثة ؟ ,2026-01-01 23:30:00+00:00,https://arabic.euronews.com/2026/01/01/world-war-three-2026-global-flashpoints-geopolitical-tensions,,arabic.euronews.com,2026-01-01,2026,1,1,1
outbreak,الأزمة اليمنية تهدد التحالف « السعودي - الإماراتي » ,2026-01-01 23:30:00+00:00,https://www.almasryalyoum.com/news/details/4164686,,almasryalyoum.com,2026-01-01,2026,1,1,2
outbreak,הרב הראשי של אירופה בשו  ת מרתק עם המנהיג הגרמ  ה הירש | תיעוד נדיר,2026-01-01 23:15:00+00:00,https://www.kikar.co.il/haredim-news/t8797m,,kikar.co.il,2026-01-01,2026,1,1,4
outbreak,fresh clashes kill six in iran cost - of - living protests,2026-01-01 23:15:00+00:00,https://www.mtdemocrat.com/news/national/fresh-clashes-kill-six-in-iran-cost-of-living-protests/article_a8bcf2df-310d-53a7-b6ba-d63f0e939018.html,,mtdemocrat.com,2026-01-01,2026,1,1,1
outbreak,un bambino e una donna feriti a lamezia dai botti di capodanno - notizie,2026-01-01 23:15:00+00:00,https://www.ansa.it/sito/notizie/cronaca/2026/01/01/un-bambino-e-una-donna-feriti-a-lamezia-dai-botti-di-capodanno_52454bc8-127c-4f96-a943-8f3690f6214a.html,,ansa.it,2026-01-01,2026,1,1,3
outbreak, 【 佳音時刻 】 少年失蹤 中國母親赴柬尋子哭求無門 | 中國經濟 | 中共 | 中南海,2026-01-01 23:15:00+00:00,https://www.epochtimes.com/b5/26/1/1/n14667058.htm,,epochtimes.com,2026-01-01,2026,1,1,0
outbreak, « drama von crans - montana »: 40 tote bei silvesterparty,2026-01-01 23:15:00+00:00,https://www.die-glocke.de/blick-in-die-welt/panorama/artikel/mehrere-tote-und-verletzte-bei-explosion-in-der-schweiz-1767249940,,die-glocke.de,2026-01-01,2026,1,1,2
outbreak,bilanțul victimelor din incendiul de la crans montana,2026-01-01 23:15:00+00:00,https://ziarulfaclia.ro/bilantul-victimelor-din-incendiul-de-la-crans-montana/,,ziarulfaclia.ro,2026-01-01,2026,1,1,2
outbreak,"2025 nd weather recap : record tornadoes , first ef5 in us in 12 years & overall active pattern",2026-01-01 23:15:00+00:00,https://www.kfyrtv.com/2026/01/01/2025-nd-weather-recap-record-tornadoes-first-ef5-us-12-years-overall-active-pattern/,,kfyrtv.com,2026-01-01,2026,1,1,4
outbreak,雨刷洗錢祕辛 ！ 7被告潛逃竟走密道交保 雨刷送兒女保時捷 、 倫敦豪宅曝 | 社會 | 三立新聞網 setn . com,2026-01-01 23:15:00+00:00,https://www.setn.com/News.aspx?NewsID=1775112,,setn.com,2026-01-01,2026,1,1,0
outbreak,وفاة أم وطفلها حرقا ورضيعة نتيجة البرد في قطاع غزة,2026-01-01 23:15:00+00:00,https://pnn.ps/news/718295,,pnn.ps,2026-01-01,2026,1,1,1
outbreak,"iran yanıyor : ölü sayısı artıyor , pezeşkiyandan tarihi itiraf geldi ! ",2026-01-01 23:15:00+00:00,https://www.yeniakit.com.tr/haber/iran-yaniyor-olu-sayisi-artiyor-pezeskiyandan-tarihi-itiraf-geldi-1974369.html,,yeniakit.com.tr,2026-01-01,2026,1,1,1
outbreak,胡振東曝 「 中犯台美軍不登島 」 原因 ！ 他揪端倪 ： 美國看不下去了 | 政治 | 三立新聞網 setn . com,2026-01-01 23:15:00+00:00,https://www.setn.com/News.aspx?NewsID=1775119,,setn.com,2026-01-01,2026,1,1,0
outbreak,contaminated drinking water caused vomiting - diarrhoea outbreak in indore : lab test,2026-01-01 23:15:00+00:00,https://www.dailyexcelsior.com/contaminated-drinking-water-caused-vomiting-diarrhoea-outbreak-in-indore-lab-test/,,dailyexcelsior.com,2026-01-01,2026,1,1,3
outbreak,حريق هائل بأحد مصانع إنتاج المراتب في أبو كبير ( صور ) ,2026-01-01 23:15:00+00:00,https://www.vetogate.com/5565140,,vetogate.com,2026-01-01,2026,1,1,3
outbreak,over 2k measles cases reported in us in 2025 as ongoing outbreaks threaten elimination status,2026-01-01 23:00:00+00:00,https://6abc.com/post/2k-measles-cases-reported-us-2025-ongoing-outbreaks-threaten-elimination-status/18339323/,,6abc.com,2026-01-01,2026,1,1,2
outbreak,从  追赶者  到  领跑者  下一个五年 ， 余杭要向世界一流国际大都市的城市新中心迈进,2026-01-01 23:00:00+00:00,https://baijiahao.baidu.com/s?id=1853155097596863301,,baijiahao.baidu.com,2026-01-01,2026,1,1,0
outbreak,  this raises doubts about awards indore receiving : congres harish rawat on water contamination incident,2026-01-01 23:00:00+00:00,http://www.bignewsnetwork.com/news/278786152/this-raises-doubts-about-awards-indore-receiving-congress-harish-rawat-on-water-contamination-incident,,bignewsnetwork.com,2026-01-01,2026,1,1,3
outbreak,"crans - montana , direttore centro ustioni niguarda :  un caso ha lesioni più profonde e estese  ",2026-01-01 22:45:00+00:00,https://www.lapresse.it/cronaca/2026/01/01/crans-montana-direttore-centro-ustioni-niguarda-un-caso-ha-lesioni-piu-profonde-e-estese/,,lapresse.it,2026-01-01,2026,1,1,3
outbreak,effetto flashover : ecco cosa ha innescato la strage di crans - montana e lincendio impossibile da controllare,2026-01-01 22:45:00+00:00,https://www.greenme.it/news/effetto-flashover-ecco-cosa-ha-innescato-la-strage-di-crans-montana-e-lincendio-impossibile-da-controllare/,,greenme.it,2026-01-01,2026,1,1,3
outbreak,"le notizie del giorno del 1 gennaio - mattarella : pace percorso faticoso ma è lunico che merita di essere intrapreso . tragedia in discoteca , tajani in svizzera per essere vicino alle famiglie delle vittime le ultimissime dallitalia",2026-01-01 22:45:00+00:00,https://www.casertafocus.net/home/index.php?option=com_content&view=article&id=73285:fgxyguifguhoi&catid=39:dall-italia-e-dall-estero&Itemid=259,,casertafocus.net,2026-01-01,2026,1,1,0
outbreak,over 2k measles cases reported in us in 2025 as ongoing outbreaks threaten elimination status,2026-01-01 22:45:00+00:00,https://abc7.com/post/2k-measles-cases-reported-us-2025-ongoing-outbreaks-threaten-elimination-status/18339323/,,abc7.com,2026-01-01,2026,1,1,2
outbreak,مودی اور سیکولرازم,2026-01-01 22:45:00+00:00,https://dailypakistan.pk/%D9%85%D9%88%D8%AF%DB%8C-%D8%A7%D9%88%D8%B1-%D8%B3%DB%8C%DA%A9%D9%88%D9%84%D8%B1%D8%A7%D8%B2%D9%85/,,dailypakistan.pk,2026-01-01,2026,1,1,0
outbreak,fresh clashes kill six in iran cost - of - living protests,2026-01-01 22:45:00+00:00,https://www.messenger-inquirer.com/news/national/fresh-clashes-kill-six-in-iran-cost-of-living-protests/article_19136264-7348-55fc-b3d3-31a49e1ba7db.html,,messenger-inquirer.com,2026-01-01,2026,1,1,1
outbreak,地球局｜冒天下之大不韪 ！ 以色列为何打出索马里兰这张牌,2026-01-01 22:45:00+00:00,https://baijiahao.baidu.com/s?id=1853126974761375764,,baijiahao.baidu.com,2026-01-01,2026,1,1,0
outbreak,un bambino e una donna feriti a lamezia dai botti di capodanno - notizie,2026-01-01 22:45:00+00:00,https://www.ansa.it/calabria/notizie/2026/01/01/un-bambino-e-una-donna-feriti-a-lamezia-dai-botti-di-capodanno_fc43aa41-c2e2-4dfc-8c85-65648d3e416b.html,,ansa.it,2026-01-01,2026,1,1,3
outbreak,中国大龄姑娘希望打台湾 - 博客,2026-01-01 22:30:00+00:00,https://blog.wenxuecity.com/myblog/32384/202601/283.html,,blog.wenxuecity.com,2026-01-01,2026,1,1,4
outbreak,商界帶頭造反 伊朗再掀全國示威潮 | 美洲台灣日報,2026-01-01 22:30:00+00:00,https://taiwandaily.net/%E5%8D%B3%E6%99%82%E6%96%B0%E8%81%9E/115358/,,taiwandaily.net,2026-01-01,2026,1,1,0
outbreak,bojan borovčanin upozorava : svet se sprema za treći svetski rat,2026-01-01 22:30:00+00:00,https://informer.rs/planeta/vesti/1078337/bojan-borovcanin-nit-treci-svetski-rat,,informer.rs,2026-01-01,2026,1,1,3
outbreak,"a lorenzo il cognome del padre , ultimo atto della strage alla toyota",2026-01-01 22:30:00+00:00,https://www.ilrestodelcarlino.it/bologna/cronaca/a-lorenzo-il-cognome-del-padre-ultimo-atto-della-strage-alla-toyota-vt6vlkg1,,ilrestodelcarlino.it,2026-01-01,2026,1,1,0
outbreak,"indore sewage - water mix toll rises , now 9 | india news",2026-01-01 22:00:00+00:00,https://timesofindia.indiatimes.com/india/indore-sewage-water-mix-toll-rises-now-9/articleshow/126294045.cms,,timesofindia.indiatimes.com,2026-01-01,2026,1,1,3
outbreak,"dejan festejos de año nuevo 40 incendios y dos lesionados por pirotecnia en piedras negras – periódico zócalo | noticias de saltillo , torreón , piedras negras , monclova , acuña",2026-01-01 22:00:00+00:00,https://www.zocalo.com.mx/dejan-festejos-de-ano-nuevo-40-incendios-y-dos-lesionados-por-pirotecnia-en-piedras-negras/,,zocalo.com.mx,2026-01-01,2026,1,1,4
outbreak, « إيران ».. مقتل 3 أشخاص وإصابة 17 آخرين بهجوم مسلح على مقر للشرطة غرب البلاد,2026-01-01 21:45:00+00:00,https://www.almasryalyoum.com/news/details/4165084,,almasryalyoum.com,2026-01-01,2026,1,1,3
outbreak,مصرع فتاة وإصابة والدتها في حريق شقة بالإسكندرية,2026-01-01 21:30:00+00:00,https://www.elwatannews.com/news/details/8200529,,elwatannews.com,2026-01-01,2026,1,1,0
